Logistics ID,Order ID,Carrier,Tracking Number,Status,Shipping Cost,Estimated Delivery,Cost_Category,Distance_Miles
LOG26176,SO201695235,SF Express,TRACK852617,Delayed,4942.72,2021-11-17,High Cost ($3K-$6K),1070
LOG16444,SO201583044,SF Express,TRACK113028,In Transit,4543.35,2025-07-23,High Cost ($3K-$6K),1070
LOG37450,SO202139822,USPS,TRACK496499,Delivered,777.05,2024-08-08,Low Cost (<$1K),152
LOG67860,SO201024385,UPS,TRACK250245,Delayed,993.15,2025-10-21,Low Cost (<$1K),152
LOG73050,SO202370246,DHL,TRACK857795,Delivered,2206.72,2024-12-08,Medium Cost ($1K-$3K),735
LOG68436,SO201086310,FedEx,TRACK907002,Delivered,898.78,2024-12-28,Low Cost (<$1K),152
LOG93011,SO200116385,FedEx,TRACK604806,In Transit,2455.39,2022-04-28,Medium Cost ($1K-$3K),735
LOG64929,SO202555238,USPS,TRACK332363,Delayed,2497.38,2024-08-15,Medium Cost ($1K-$3K),735
LOG72940,SO202317634,DHL,TRACK860500,Delivered,2220.2,2020-04-14,Medium Cost ($1K-$3K),735
LOG33035,SO200194277,FedEx,TRACK494626,Delayed,2216.93,2025-08-14,Medium Cost ($1K-$3K),735
LOG57616,SO201627952,DHL,TRACK465479,In Transit,1027.12,2021-04-22,Medium Cost ($1K-$3K),735
LOG68547,SO201666128,UPS,TRACK328225,Delayed,1015.82,2021-02-20,Medium Cost ($1K-$3K),735
LOG78249,SO202277559,USPS,TRACK999410,Delivered,4591.67,2020-01-20,High Cost ($3K-$6K),1070
LOG95271,SO200298008,USPS,TRACK253208,Delayed,1717.53,2020-01-23,Medium Cost ($1K-$3K),735
LOG28289,SO201060795,FedEx,TRACK967831,In Transit,2555.61,2023-09-09,Medium Cost ($1K-$3K),735
LOG93187,SO200674070,TNT,TRACK730810,Delivered,1368.63,2021-04-12,Medium Cost ($1K-$3K),735
LOG91334,SO202463777,DHL,TRACK377425,Delayed,3782.72,2025-11-24,High Cost ($3K-$6K),1070
LOG22025,SO201044368,FedEx,TRACK813786,In Transit,1668.99,2023-04-26,Medium Cost ($1K-$3K),735
LOG39342,SO201274256,DHL,TRACK933021,In Transit,2853.15,2024-08-07,Medium Cost ($1K-$3K),735
LOG11283,SO201987703,SF Express,TRACK545952,Delayed,3607.97,2024-08-07,High Cost ($3K-$6K),1070
LOG73594,SO201087127,SF Express,TRACK752618,In Transit,3560.01,2022-06-24,High Cost ($3K-$6K),1070
LOG34885,SO202232013,USPS,TRACK126458,Delivered,3428.63,2023-05-07,High Cost ($3K-$6K),1070
LOG14861,SO200988679,TNT,TRACK242718,Delivered,2185.03,2025-08-08,Medium Cost ($1K-$3K),735
LOG52571,SO201533800,FedEx,TRACK566449,In Transit,4391.18,2021-05-21,High Cost ($3K-$6K),1070
LOG11332,SO201174691,FedEx,TRACK918648,In Transit,3724.36,2020-11-06,High Cost ($3K-$6K),1070
LOG59128,SO201980164,FedEx,TRACK257049,In Transit,3441.62,2023-10-05,High Cost ($3K-$6K),1070
LOG98041,SO201718244,DHL,TRACK564991,Delayed,3484.73,2024-08-24,High Cost ($3K-$6K),1070
LOG14374,SO201817443,USPS,TRACK410114,Delivered,3855.7,2020-03-04,High Cost ($3K-$6K),1070
LOG75010,SO202032871,TNT,TRACK530325,Delivered,2540.37,2024-11-22,Medium Cost ($1K-$3K),735
LOG23556,SO201436234,DHL,TRACK808871,In Transit,2294.96,2021-12-14,Medium Cost ($1K-$3K),735
LOG52308,SO200944079,FedEx,TRACK845479,In Transit,3443.68,2021-07-12,High Cost ($3K-$6K),1070
LOG44001,SO202360013,USPS,TRACK908826,In Transit,1784.8,2025-02-19,Medium Cost ($1K-$3K),735
LOG71337,SO200064912,UPS,TRACK463482,Delayed,1421.56,2025-07-09,Medium Cost ($1K-$3K),735
LOG94113,SO200247104,UPS,TRACK805851,In Transit,911.31,2024-05-07,Low Cost (<$1K),152
LOG71730,SO201024327,TNT,TRACK907659,Delayed,4015.93,2024-06-02,High Cost ($3K-$6K),1070
LOG60097,SO200215845,USPS,TRACK471983,Delivered,269.48,2023-11-13,Low Cost (<$1K),152
LOG54478,SO200085895,TNT,TRACK818133,In Transit,3378.07,2023-02-18,High Cost ($3K-$6K),1070
LOG79214,SO201383490,TNT,TRACK812034,Delivered,4108.54,2020-08-16,High Cost ($3K-$6K),1070
LOG76391,SO201670944,FedEx,TRACK330370,Delayed,4703.67,2022-08-28,High Cost ($3K-$6K),1070
LOG45310,SO202040545,SF Express,TRACK172791,In Transit,2045.22,2020-07-24,Medium Cost ($1K-$3K),735
LOG75115,SO202452228,UPS,TRACK650427,In Transit,205.69,2022-01-21,Low Cost (<$1K),152
LOG82173,SO201540314,TNT,TRACK273170,In Transit,1500.12,2023-01-07,Medium Cost ($1K-$3K),735
LOG55118,SO201566659,DHL,TRACK164514,Delayed,4674.42,2021-04-06,High Cost ($3K-$6K),1070
LOG53632,SO202572631,USPS,TRACK175892,Delayed,3922.72,2022-03-25,High Cost ($3K-$6K),1070
LOG13535,SO200623837,DHL,TRACK270753,Delivered,1905.58,2024-12-26,Medium Cost ($1K-$3K),735
LOG59801,SO200342136,USPS,TRACK375327,In Transit,1171.39,2025-06-05,Medium Cost ($1K-$3K),735
LOG73950,SO201490823,FedEx,TRACK784181,In Transit,2571.73,2022-08-02,Medium Cost ($1K-$3K),735
LOG94446,SO201048288,TNT,TRACK856821,In Transit,4431.98,2025-09-14,High Cost ($3K-$6K),1070
LOG25346,SO201879976,SF Express,TRACK121132,Delayed,4248.48,2025-05-02,High Cost ($3K-$6K),1070
LOG43503,SO200792291,FedEx,TRACK810645,Delivered,3111.88,2025-11-28,High Cost ($3K-$6K),1070
LOG33453,SO201181866,USPS,TRACK778570,Delayed,1082.65,2022-11-12,Medium Cost ($1K-$3K),735
LOG29261,SO200287401,FedEx,TRACK934644,Delivered,1257.2,2024-09-16,Medium Cost ($1K-$3K),735
LOG71205,SO201190468,UPS,TRACK346691,Delivered,1419.52,2020-01-04,Medium Cost ($1K-$3K),735
LOG97054,SO200248764,SF Express,TRACK422826,Delivered,4484.36,2020-05-18,High Cost ($3K-$6K),1070
LOG20175,SO200740208,TNT,TRACK955771,In Transit,1341.85,2023-08-17,Medium Cost ($1K-$3K),735
LOG45357,SO200250473,TNT,TRACK727546,Delivered,4872.24,2023-12-05,High Cost ($3K-$6K),1070
LOG95987,SO202253682,FedEx,TRACK188759,In Transit,918.27,2021-01-23,Low Cost (<$1K),152
LOG96942,SO201397012,TNT,TRACK333897,Delivered,3983.15,2022-12-09,High Cost ($3K-$6K),1070
LOG96637,SO200112240,DHL,TRACK884806,Delivered,2106.52,2022-07-22,Medium Cost ($1K-$3K),735
LOG55746,SO202410095,UPS,TRACK996688,In Transit,2197.31,2023-09-05,Medium Cost ($1K-$3K),735
LOG60032,SO201729981,USPS,TRACK661755,Delayed,3767.22,2020-04-04,High Cost ($3K-$6K),1070
LOG85948,SO200488034,SF Express,TRACK287046,Delayed,1169.11,2021-05-11,Medium Cost ($1K-$3K),735
LOG14977,SO202276109,USPS,TRACK933289,In Transit,4128.45,2020-01-04,High Cost ($3K-$6K),1070
LOG66715,SO202252330,SF Express,TRACK696253,Delivered,3544.51,2022-08-21,High Cost ($3K-$6K),1070
LOG29581,SO200654853,USPS,TRACK393655,Delivered,566.42,2024-11-16,Low Cost (<$1K),152
LOG95434,SO201961695,DHL,TRACK295331,In Transit,2989.89,2022-01-03,Medium Cost ($1K-$3K),735
LOG85092,SO201311408,TNT,TRACK453024,Delivered,2960.85,2023-03-17,Medium Cost ($1K-$3K),735
LOG34770,SO202373465,FedEx,TRACK475185,In Transit,3575.55,2025-07-07,High Cost ($3K-$6K),1070
LOG97457,SO202473957,UPS,TRACK219713,Delayed,651.64,2023-01-27,Low Cost (<$1K),152
LOG71941,SO201293755,FedEx,TRACK991503,Delivered,3369.01,2025-08-06,High Cost ($3K-$6K),1070
LOG81910,SO202082391,USPS,TRACK542997,Delayed,1364.23,2023-06-08,Medium Cost ($1K-$3K),735
LOG76831,SO201212936,DHL,TRACK417569,Delivered,2273.14,2024-05-23,Medium Cost ($1K-$3K),735
LOG81243,SO200895560,USPS,TRACK506188,Delivered,1050.14,2022-07-13,Medium Cost ($1K-$3K),735
LOG86752,SO201685705,FedEx,TRACK115142,In Transit,4907.27,2024-05-21,High Cost ($3K-$6K),1070
LOG44138,SO201056302,UPS,TRACK901819,Delayed,3297.75,2020-02-15,High Cost ($3K-$6K),1070
LOG47896,SO201665641,FedEx,TRACK705783,Delivered,367.25,2021-01-27,Low Cost (<$1K),152
LOG59866,SO200998765,SF Express,TRACK666321,Delivered,2454.99,2024-08-24,Medium Cost ($1K-$3K),735
LOG24945,SO202350784,UPS,TRACK711383,Delayed,3186.75,2024-09-13,High Cost ($3K-$6K),1070
LOG45487,SO200679591,FedEx,TRACK300947,Delivered,2792.22,2021-09-06,Medium Cost ($1K-$3K),735
LOG60470,SO201366214,FedEx,TRACK844061,In Transit,3721.76,2022-07-21,High Cost ($3K-$6K),1070
LOG32801,SO200460684,TNT,TRACK972231,Delayed,1994.25,2021-09-01,Medium Cost ($1K-$3K),735
LOG44545,SO200444961,FedEx,TRACK644249,Delayed,4903.8,2020-08-09,High Cost ($3K-$6K),1070
LOG29266,SO202566228,FedEx,TRACK453527,Delayed,2872.43,2024-05-15,Medium Cost ($1K-$3K),735
LOG36629,SO201639304,FedEx,TRACK180873,Delivered,998.11,2025-08-09,Low Cost (<$1K),152
LOG28341,SO201350516,FedEx,TRACK419039,Delivered,2295.83,2023-01-24,Medium Cost ($1K-$3K),735
LOG33525,SO202334499,TNT,TRACK227172,In Transit,2237.83,2024-03-06,Medium Cost ($1K-$3K),735
LOG63323,SO202055631,TNT,TRACK628500,Delayed,1055.23,2021-08-16,Medium Cost ($1K-$3K),735
LOG30095,SO201182882,TNT,TRACK131084,In Transit,2746.36,2025-10-11,Medium Cost ($1K-$3K),735
LOG73232,SO200144707,UPS,TRACK721722,In Transit,4548.82,2024-10-19,High Cost ($3K-$6K),1070
LOG19642,SO202320138,UPS,TRACK891825,Delivered,767.13,2020-05-20,Low Cost (<$1K),152
LOG28917,SO202461239,TNT,TRACK156201,Delayed,1889.59,2025-08-28,Medium Cost ($1K-$3K),735
LOG25030,SO200872351,TNT,TRACK511482,Delivered,2655.03,2023-11-15,Medium Cost ($1K-$3K),735
LOG14255,SO201794221,DHL,TRACK432900,In Transit,265.15,2021-07-28,Low Cost (<$1K),152
LOG37268,SO201925471,DHL,TRACK324251,In Transit,4960.41,2021-05-27,High Cost ($3K-$6K),1070
LOG65286,SO201615316,UPS,TRACK386011,Delayed,1267.94,2020-04-19,Medium Cost ($1K-$3K),735
LOG11499,SO202288039,USPS,TRACK150543,Delivered,736.62,2023-08-16,Low Cost (<$1K),152
LOG29862,SO201876100,DHL,TRACK958495,In Transit,2548.29,2020-03-28,Medium Cost ($1K-$3K),735
LOG51739,SO201175976,DHL,TRACK825305,Delivered,191.42,2023-11-20,Low Cost (<$1K),152
LOG33059,SO201462210,USPS,TRACK247687,In Transit,883.41,2024-02-05,Low Cost (<$1K),152
LOG15384,SO200560037,SF Express,TRACK548713,In Transit,1563.0,2023-10-02,Medium Cost ($1K-$3K),735
LOG50133,SO201582776,SF Express,TRACK521179,Delivered,4832.96,2023-10-02,High Cost ($3K-$6K),1070
LOG41478,SO200574822,FedEx,TRACK459214,Delayed,1807.64,2022-06-21,Medium Cost ($1K-$3K),735
LOG60374,SO202026146,UPS,TRACK496236,Delivered,3547.0,2025-04-20,High Cost ($3K-$6K),1070
LOG27261,SO200668145,SF Express,TRACK444321,Delayed,974.78,2023-07-10,Low Cost (<$1K),152
LOG18622,SO202317893,USPS,TRACK855473,In Transit,1596.29,2020-05-15,Medium Cost ($1K-$3K),735
LOG19884,SO200250069,SF Express,TRACK363272,Delayed,55.54,2024-10-19,Low Cost (<$1K),152
LOG38234,SO201015868,UPS,TRACK973233,Delayed,4168.33,2021-09-03,High Cost ($3K-$6K),1070
LOG34015,SO202042818,USPS,TRACK391281,In Transit,2436.55,2023-06-12,Medium Cost ($1K-$3K),735
LOG97364,SO200488753,FedEx,TRACK181531,Delivered,3539.46,2024-10-15,High Cost ($3K-$6K),1070
LOG57914,SO200531161,SF Express,TRACK403869,Delayed,243.67,2022-01-14,Low Cost (<$1K),152
LOG36034,SO200833341,USPS,TRACK564666,Delivered,3145.68,2023-12-06,High Cost ($3K-$6K),1070
LOG68748,SO202358634,DHL,TRACK892146,In Transit,871.38,2020-02-12,Low Cost (<$1K),152
LOG22226,SO200471688,FedEx,TRACK343845,Delivered,2051.76,2025-01-02,Medium Cost ($1K-$3K),735
LOG36824,SO201991554,DHL,TRACK818178,In Transit,2367.08,2021-07-08,Medium Cost ($1K-$3K),735
LOG47743,SO200454112,SF Express,TRACK684579,In Transit,4120.27,2021-02-23,High Cost ($3K-$6K),1070
LOG66099,SO201012010,UPS,TRACK626992,In Transit,523.89,2020-08-03,Low Cost (<$1K),152
LOG76343,SO200692120,SF Express,TRACK204765,In Transit,2552.18,2022-04-16,Medium Cost ($1K-$3K),735
LOG44712,SO200050646,SF Express,TRACK703118,In Transit,4476.27,2023-12-15,High Cost ($3K-$6K),1070
LOG91078,SO200965904,DHL,TRACK800092,Delayed,152.08,2024-01-04,Low Cost (<$1K),152
LOG17373,SO202287840,UPS,TRACK104987,In Transit,4946.25,2023-05-15,High Cost ($3K-$6K),1070
LOG17101,SO200257789,FedEx,TRACK557270,Delayed,758.99,2023-10-23,Low Cost (<$1K),152
LOG14205,SO201914990,SF Express,TRACK215565,Delayed,4908.4,2023-01-20,High Cost ($3K-$6K),1070
LOG76094,SO200320889,DHL,TRACK330432,In Transit,2643.11,2022-12-19,Medium Cost ($1K-$3K),735
LOG79247,SO201886858,TNT,TRACK171799,Delayed,4560.47,2025-02-21,High Cost ($3K-$6K),1070
LOG87197,SO202467312,USPS,TRACK856800,Delayed,4752.01,2025-08-04,High Cost ($3K-$6K),1070
LOG30222,SO200420957,TNT,TRACK193421,In Transit,1528.46,2021-11-06,Medium Cost ($1K-$3K),735
LOG30904,SO201378693,SF Express,TRACK352395,Delivered,603.15,2024-04-05,Low Cost (<$1K),152
LOG48037,SO201655685,USPS,TRACK898185,Delayed,1233.69,2021-02-10,Medium Cost ($1K-$3K),735
LOG24744,SO201724952,TNT,TRACK584285,Delayed,3640.39,2025-01-25,High Cost ($3K-$6K),1070
LOG10562,SO201555896,USPS,TRACK394751,Delivered,1111.53,2025-04-02,Medium Cost ($1K-$3K),735
LOG59719,SO201470269,SF Express,TRACK232480,In Transit,3416.38,2021-05-26,High Cost ($3K-$6K),1070
LOG42968,SO202173765,DHL,TRACK527204,Delayed,2336.69,2021-04-06,Medium Cost ($1K-$3K),735
LOG74863,SO201546706,SF Express,TRACK806564,Delivered,1205.54,2021-04-27,Medium Cost ($1K-$3K),735
LOG41615,SO202318776,UPS,TRACK759814,Delivered,4553.97,2025-04-07,High Cost ($3K-$6K),1070
LOG53743,SO200138035,UPS,TRACK956742,Delayed,334.51,2021-11-05,Low Cost (<$1K),152
LOG94158,SO200579397,USPS,TRACK221545,In Transit,1367.36,2022-07-13,Medium Cost ($1K-$3K),735
LOG79407,SO201082195,USPS,TRACK134698,Delayed,3903.89,2022-12-04,High Cost ($3K-$6K),1070
LOG70188,SO200140675,SF Express,TRACK777433,Delayed,4846.81,2025-07-05,High Cost ($3K-$6K),1070
LOG87806,SO201826796,USPS,TRACK649886,Delayed,2674.67,2022-01-22,Medium Cost ($1K-$3K),735
LOG29538,SO200455252,SF Express,TRACK234172,In Transit,1806.41,2023-05-12,Medium Cost ($1K-$3K),735
LOG36198,SO202057795,DHL,TRACK743656,In Transit,963.91,2023-10-17,Low Cost (<$1K),152
LOG45399,SO201150220,FedEx,TRACK292082,Delayed,2884.28,2024-02-05,Medium Cost ($1K-$3K),735
LOG50597,SO202194474,UPS,TRACK912632,Delivered,1016.04,2021-06-15,Medium Cost ($1K-$3K),735
LOG96780,SO201983609,UPS,TRACK257564,In Transit,3937.75,2022-06-28,High Cost ($3K-$6K),1070
LOG88653,SO202249426,UPS,TRACK836870,Delivered,3510.26,2023-02-20,High Cost ($3K-$6K),1070
LOG39204,SO200188773,UPS,TRACK143791,Delayed,2159.85,2025-03-27,Medium Cost ($1K-$3K),735
LOG69309,SO201360092,DHL,TRACK292398,Delayed,343.17,2022-06-14,Low Cost (<$1K),152
LOG71493,SO201277367,UPS,TRACK803098,Delivered,3269.04,2024-11-12,High Cost ($3K-$6K),1070
LOG62529,SO201681270,UPS,TRACK454237,Delivered,4764.36,2024-05-09,High Cost ($3K-$6K),1070
LOG86056,SO201668394,FedEx,TRACK167915,In Transit,1222.26,2025-02-24,Medium Cost ($1K-$3K),735
LOG33098,SO201991446,FedEx,TRACK620484,Delivered,4537.43,2021-02-11,High Cost ($3K-$6K),1070
LOG87735,SO201257107,SF Express,TRACK220231,Delayed,2796.78,2025-08-27,Medium Cost ($1K-$3K),735
LOG51977,SO200927706,USPS,TRACK776196,Delivered,2635.75,2020-09-28,Medium Cost ($1K-$3K),735
LOG24674,SO200215295,TNT,TRACK920639,In Transit,4709.48,2020-01-05,High Cost ($3K-$6K),1070
LOG71144,SO202144851,SF Express,TRACK674597,In Transit,98.44,2024-07-03,Low Cost (<$1K),152
LOG43701,SO201422797,FedEx,TRACK515266,Delivered,2115.57,2020-03-22,Medium Cost ($1K-$3K),735
LOG12992,SO201216946,USPS,TRACK169834,In Transit,245.07,2024-05-24,Low Cost (<$1K),152
LOG78622,SO200554558,DHL,TRACK682237,Delivered,1309.53,2025-01-07,Medium Cost ($1K-$3K),735
LOG37871,SO200176461,DHL,TRACK939998,In Transit,1250.72,2024-08-22,Medium Cost ($1K-$3K),735
LOG55850,SO200177781,USPS,TRACK203968,Delayed,1188.25,2021-06-28,Medium Cost ($1K-$3K),735
LOG60603,SO200112673,USPS,TRACK562319,Delayed,245.25,2022-04-13,Low Cost (<$1K),152
LOG15535,SO202183325,FedEx,TRACK622255,Delivered,4161.22,2024-11-16,High Cost ($3K-$6K),1070
LOG12142,SO200152355,USPS,TRACK857551,In Transit,2621.15,2020-02-18,Medium Cost ($1K-$3K),735
LOG41941,SO202382607,UPS,TRACK430830,In Transit,1148.61,2025-03-27,Medium Cost ($1K-$3K),735
LOG55728,SO200390722,FedEx,TRACK537267,In Transit,2405.6,2022-11-16,Medium Cost ($1K-$3K),735
LOG31124,SO201284672,SF Express,TRACK199717,Delivered,1413.19,2025-06-16,Medium Cost ($1K-$3K),735
LOG42266,SO201188292,TNT,TRACK171631,In Transit,661.72,2020-06-28,Low Cost (<$1K),152
LOG14647,SO201438302,DHL,TRACK670337,In Transit,1326.72,2025-03-17,Medium Cost ($1K-$3K),735
LOG36459,SO201358644,TNT,TRACK416340,In Transit,919.33,2022-10-05,Low Cost (<$1K),152
LOG88351,SO202192271,DHL,TRACK534835,In Transit,89.18,2022-06-11,Low Cost (<$1K),152
LOG74092,SO200949610,TNT,TRACK664119,Delayed,4161.73,2023-09-13,High Cost ($3K-$6K),1070
LOG43364,SO201199550,DHL,TRACK673317,In Transit,2639.71,2021-06-13,Medium Cost ($1K-$3K),735
LOG49334,SO201388274,SF Express,TRACK191645,Delivered,2718.52,2020-06-02,Medium Cost ($1K-$3K),735
LOG64036,SO200256707,SF Express,TRACK594006,In Transit,4650.74,2021-12-27,High Cost ($3K-$6K),1070
LOG69283,SO201528186,TNT,TRACK836315,In Transit,3710.76,2021-06-13,High Cost ($3K-$6K),1070
LOG49048,SO202553874,USPS,TRACK257392,Delayed,695.19,2024-08-21,Low Cost (<$1K),152
LOG22214,SO200821394,DHL,TRACK141141,Delayed,4510.31,2020-07-11,High Cost ($3K-$6K),1070
LOG73078,SO200761841,TNT,TRACK589000,In Transit,4949.47,2025-01-19,High Cost ($3K-$6K),1070
LOG51774,SO201058042,DHL,TRACK736945,Delivered,1785.58,2023-12-02,Medium Cost ($1K-$3K),735
LOG60875,SO201072005,USPS,TRACK239256,Delayed,3897.17,2021-03-23,High Cost ($3K-$6K),1070
LOG21422,SO200426377,TNT,TRACK161833,Delayed,2218.2,2025-11-20,Medium Cost ($1K-$3K),735
LOG82431,SO202346748,SF Express,TRACK374922,Delayed,485.3,2020-04-03,Low Cost (<$1K),152
LOG94804,SO200433855,TNT,TRACK749264,Delivered,1752.03,2025-05-07,Medium Cost ($1K-$3K),735
LOG34009,SO202572914,TNT,TRACK966466,Delayed,4008.54,2020-01-18,High Cost ($3K-$6K),1070
LOG64308,SO202112387,USPS,TRACK103476,Delayed,2212.86,2023-09-21,Medium Cost ($1K-$3K),735
LOG77731,SO200938902,USPS,TRACK535923,Delivered,3314.0,2021-08-01,High Cost ($3K-$6K),1070
LOG29050,SO201718173,FedEx,TRACK209109,In Transit,4116.3,2021-05-20,High Cost ($3K-$6K),1070
LOG40975,SO200875233,UPS,TRACK341745,Delayed,2276.01,2025-07-05,Medium Cost ($1K-$3K),735
LOG78227,SO200264284,USPS,TRACK407361,In Transit,2535.99,2025-12-11,Medium Cost ($1K-$3K),735
LOG57048,SO200415688,FedEx,TRACK304710,Delivered,298.61,2024-12-22,Low Cost (<$1K),152
LOG28871,SO200915696,FedEx,TRACK838896,Delivered,3264.87,2020-07-04,High Cost ($3K-$6K),1070
LOG59976,SO202361785,FedEx,TRACK841120,In Transit,4806.75,2021-11-14,High Cost ($3K-$6K),1070
LOG20246,SO200698048,SF Express,TRACK741093,Delayed,3344.92,2024-12-25,High Cost ($3K-$6K),1070
LOG33076,SO201111442,TNT,TRACK761210,Delivered,4346.53,2023-05-26,High Cost ($3K-$6K),1070
LOG72135,SO201310476,DHL,TRACK329235,Delivered,666.15,2025-11-25,Low Cost (<$1K),152
LOG59953,SO200065751,UPS,TRACK958852,Delivered,2633.83,2024-01-25,Medium Cost ($1K-$3K),735
LOG35128,SO202152869,UPS,TRACK333093,In Transit,4018.82,2025-08-18,High Cost ($3K-$6K),1070
LOG24705,SO200855839,USPS,TRACK742881,In Transit,3794.81,2022-02-17,High Cost ($3K-$6K),1070
LOG76762,SO201952824,USPS,TRACK170740,Delivered,1260.14,2020-08-10,Medium Cost ($1K-$3K),735
LOG94975,SO202091393,USPS,TRACK369323,Delivered,1083.9,2023-01-25,Medium Cost ($1K-$3K),735
LOG13152,SO201335856,USPS,TRACK846874,Delayed,1217.02,2024-12-03,Medium Cost ($1K-$3K),735
LOG62821,SO202560043,TNT,TRACK288798,Delivered,4960.47,2025-01-15,High Cost ($3K-$6K),1070
LOG97995,SO202343568,UPS,TRACK615062,Delivered,2420.78,2025-02-10,Medium Cost ($1K-$3K),735
LOG89435,SO200795862,SF Express,TRACK467753,In Transit,4678.58,2025-02-01,High Cost ($3K-$6K),1070
LOG84917,SO201347415,DHL,TRACK237825,Delivered,2534.58,2024-09-04,Medium Cost ($1K-$3K),735
LOG46753,SO202599676,UPS,TRACK106701,In Transit,2472.97,2022-05-13,Medium Cost ($1K-$3K),735
LOG18822,SO201484447,TNT,TRACK424922,In Transit,3413.31,2024-12-03,High Cost ($3K-$6K),1070
LOG82372,SO201312986,DHL,TRACK443163,In Transit,1430.84,2020-06-27,Medium Cost ($1K-$3K),735
LOG87699,SO201067279,FedEx,TRACK494054,Delivered,779.11,2021-07-14,Low Cost (<$1K),152
LOG40916,SO201863107,DHL,TRACK177852,Delivered,4172.4,2023-07-08,High Cost ($3K-$6K),1070
LOG45113,SO200591294,FedEx,TRACK204885,In Transit,1304.16,2025-05-23,Medium Cost ($1K-$3K),735
LOG47267,SO202194638,USPS,TRACK665468,In Transit,4430.78,2022-07-03,High Cost ($3K-$6K),1070
LOG95065,SO201279734,FedEx,TRACK174661,Delivered,506.97,2023-05-16,Low Cost (<$1K),152
LOG51863,SO201510224,DHL,TRACK511650,Delayed,4569.74,2023-09-09,High Cost ($3K-$6K),1070
LOG99765,SO200369301,TNT,TRACK286104,Delivered,1690.13,2020-01-15,Medium Cost ($1K-$3K),735
LOG48263,SO200358261,UPS,TRACK488000,Delayed,658.8,2025-02-07,Low Cost (<$1K),152
LOG61724,SO202171188,SF Express,TRACK762575,Delayed,4666.04,2022-01-26,High Cost ($3K-$6K),1070
LOG71382,SO202097544,DHL,TRACK124732,Delivered,1178.38,2022-06-15,Medium Cost ($1K-$3K),735
LOG89946,SO200558416,UPS,TRACK959162,Delivered,3869.93,2022-06-25,High Cost ($3K-$6K),1070
LOG73944,SO201453990,SF Express,TRACK490401,Delivered,1966.42,2020-09-12,Medium Cost ($1K-$3K),735
LOG30075,SO201342726,FedEx,TRACK449932,In Transit,2080.68,2024-02-10,Medium Cost ($1K-$3K),735
LOG98936,SO201221643,TNT,TRACK218696,Delivered,4030.69,2020-04-26,High Cost ($3K-$6K),1070
LOG22655,SO200127029,FedEx,TRACK935777,In Transit,1228.54,2021-04-23,Medium Cost ($1K-$3K),735
LOG43197,SO201914809,DHL,TRACK763782,Delayed,4532.72,2021-04-25,High Cost ($3K-$6K),1070
LOG88392,SO200051442,FedEx,TRACK175364,Delayed,1493.75,2020-05-01,Medium Cost ($1K-$3K),735
LOG31011,SO202066473,FedEx,TRACK791304,Delayed,2913.48,2022-07-22,Medium Cost ($1K-$3K),735
LOG20681,SO200536959,SF Express,TRACK654139,In Transit,2654.88,2024-10-03,Medium Cost ($1K-$3K),735
LOG85890,SO201726736,SF Express,TRACK727414,Delayed,1254.19,2024-04-24,Medium Cost ($1K-$3K),735
LOG34487,SO201545057,FedEx,TRACK227498,In Transit,979.36,2023-03-09,Low Cost (<$1K),152
LOG30915,SO200092851,USPS,TRACK970838,Delivered,4509.99,2022-02-15,High Cost ($3K-$6K),1070
LOG58486,SO200039171,FedEx,TRACK776556,Delayed,868.2,2022-11-11,Low Cost (<$1K),152
LOG54063,SO201181700,DHL,TRACK922770,Delayed,3113.51,2021-07-12,High Cost ($3K-$6K),1070
LOG60438,SO200685455,DHL,TRACK574924,Delivered,1111.53,2023-06-26,Medium Cost ($1K-$3K),735
LOG50545,SO201252368,USPS,TRACK944139,Delayed,1957.76,2024-09-22,Medium Cost ($1K-$3K),735
LOG38962,SO201379082,DHL,TRACK416445,Delayed,4629.26,2022-06-11,High Cost ($3K-$6K),1070
LOG22470,SO201384156,USPS,TRACK437150,Delivered,898.12,2023-11-13,Low Cost (<$1K),152
LOG64658,SO200859891,UPS,TRACK761667,Delivered,2260.19,2020-06-11,Medium Cost ($1K-$3K),735
LOG77088,SO202272097,DHL,TRACK911976,Delivered,4454.22,2025-03-09,High Cost ($3K-$6K),1070
LOG66717,SO200566404,FedEx,TRACK245566,Delivered,3378.38,2022-02-21,High Cost ($3K-$6K),1070
LOG88989,SO200581205,DHL,TRACK726095,Delayed,4069.42,2021-06-22,High Cost ($3K-$6K),1070
LOG85160,SO200660741,UPS,TRACK113260,In Transit,4212.69,2021-12-08,High Cost ($3K-$6K),1070
LOG61543,SO201977498,TNT,TRACK853891,In Transit,612.08,2025-09-15,Low Cost (<$1K),152
LOG21902,SO201293894,SF Express,TRACK692824,In Transit,2665.67,2025-08-22,Medium Cost ($1K-$3K),735
LOG33309,SO200187106,FedEx,TRACK657174,In Transit,4966.63,2022-08-01,High Cost ($3K-$6K),1070
